name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Colombo, Western, Sri Lanka",2024-08-15,90.5,77.3,83.1,105.4,77.3,90.3,76.8,81.9,0.031,100.0,4.17,rain,0.0,0.0,21.5,9.4,219.2,1006.2,54.1,6.0,235.3,20.4,8.0,60.0,2024-08-15T06:04:44,2024-08-15T18:25:25,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-08-16,86.2,78.9,82.2,102.2,78.9,89.3,77.5,86.0,0.004,100.0,4.17,rain,0.0,0.0,21.0,13.9,229.5,1005.4,69.7,5.1,199.8,17.2,8.0,60.0,2024-08-16T06:04:41,2024-08-16T18:25:02,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-08-17,87.0,78.3,81.6,101.1,78.3,87.7,76.6,85.5,0.0,0.0,0.0,rain,0.0,0.0,27.3,9.4,243.5,1007.4,79.2,5.4,151.7,13.1,7.0,30.0,2024-08-17T06:04:39,2024-08-17T18:24:39,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-08-18,87.6,78.9,82.8,102.1,78.9,90.2,76.1,80.9,0.0,0.0,0.0,rain,0.0,0.0,23.9,8.1,227.9,1008.0,79.7,5.5,159.1,13.8,6.0,60.0,2024-08-18T06:04:36,2024-08-18T18:24:16,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-08-19,87.9,76.4,81.6,102.7,76.4,87.8,76.3,84.3,0.0,0.0,0.0,rain,0.0,0.0,25.3,13.9,195.9,1007.8,72.4,5.9,191.5,16.7,7.0,60.0,2024-08-19T06:04:32,2024-08-19T18:23:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-08-20,84.4,75.3,78.5,94.4,75.3,80.0,75.2,90.0,0.125,100.0,16.67,rain,0.0,0.0,25.3,12.8,175.0,1008.2,66.0,8.0,155.1,13.3,8.0,30.0,2024-08-20T06:04:28,2024-08-20T18:23:27,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-08-21,81.8,76.2,78.2,90.9,76.2,79.3,74.6,89.2,0.028,100.0,4.17,rain,0.0,0.0,31.5,15.0,188.7,1010.4,77.4,5.3,97.0,8.3,4.0,30.0,2024-08-21T06:04:24,2024-08-21T18:23:02,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-08-22,89.7,77.1,82.3,103.3,77.1,87.8,74.9,79.1,0.0,0.0,0.0,rain,0.0,0.0,19.2,9.2,192.3,1010.5,44.6,6.1,185.4,16.0,7.0,60.0,2024-08-22T06:04:19,2024-08-22T18:22:36,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-08-23,90.8,78.9,83.3,104.9,78.9,89.6,75.3,77.5,0.0,0.0,0.0,rain,0.0,0.0,17.9,10.3,197.8,1011.2,53.4,6.6,206.5,17.9,8.0,60.0,2024-08-23T06:04:14,2024-08-23T18:22:10,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-08-24,89.4,78.3,82.6,102.8,78.3,87.8,75.3,79.4,0.0,0.0,0.0,rain,0.0,0.0,20.8,6.8,209.4,1011.7,51.5,6.6,223.4,19.2,8.0,60.0,2024-08-24T06:04:08,2024-08-24T18:21:43,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-08-25,89.4,77.1,83.0,102.8,77.1,88.8,75.1,78.0,0.062,100.0,4.17,rain,0.0,0.0,25.3,11.2,234.8,1011.9,59.2,6.2,249.5,21.6,8.0,60.0,2024-08-25T06:04:02,2024-08-25T18:21:16,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-08-26,87.4,80.7,84.3,97.4,87.4,91.0,73.5,70.6,0.0,0.0,0.0,rain,0.0,0.0,19.9,12.8,234.5,1011.0,44.3,7.2,269.8,23.3,9.0,60.0,2024-08-26T06:03:56,2024-08-26T18:20:48,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-08-27,87.4,78.9,84.1,95.2,78.9,90.1,73.0,69.8,0.0,0.0,0.0,rain,0.0,0.0,15.9,9.2,226.6,1011.5,41.6,7.3,259.7,22.5,9.0,30.0,2024-08-27T06:03:50,2024-08-27T18:20:20,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-08-28,87.9,78.9,84.2,98.8,78.9,90.6,73.4,70.3,0.0,0.0,0.0,rain,0.0,0.0,20.4,14.6,224.8,1011.2,57.9,7.1,186.9,16.3,7.0,30.0,2024-08-28T06:03:43,2024-08-28T18:19:52,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-08-29,88.0,81.6,84.6,100.6,88.1,92.6,74.8,72.9,0.053,100.0,8.33,rain,0.0,0.0,23.5,15.9,237.5,1010.0,51.5,7.1,213.5,18.3,8.0,60.0,2024-08-29T06:03:36,2024-08-29T18:19:23,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-08-30,86.3,78.1,82.6,94.5,78.1,89.3,75.0,78.5,0.0,0.0,0.0,rain,0.0,0.0,21.3,12.8,222.5,1009.9,64.5,6.7,179.8,15.5,7.0,30.0,2024-08-30T06:03:28,2024-08-30T18:18:54,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-08-31,88.0,77.1,82.3,97.7,77.1,88.1,75.3,79.9,0.285,100.0,8.33,rain,0.0,0.0,24.6,9.2,225.3,1009.5,70.3,6.6,172.4,15.0,7.0,30.0,2024-08-31T06:03:21,2024-08-31T18:18:24,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-09-01,86.4,78.9,82.8,98.2,78.9,89.6,75.4,78.7,0.79,100.0,8.33,rain,0.0,0.0,23.9,12.8,228.2,1009.1,74.3,6.8,184.9,15.8,8.0,75.0,2024-09-01T06:03:13,2024-09-01T18:17:54,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-09-02,88.9,81.8,84.1,100.1,88.2,92.9,75.8,76.4,0.059,100.0,8.33,rain,0.0,0.0,29.1,12.8,245.8,1009.1,58.5,7.0,190.0,16.5,8.0,75.0,2024-09-02T06:03:04,2024-09-02T18:17:24,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-09-03,84.3,75.5,80.6,96.4,75.5,84.8,74.8,82.7,0.024,100.0,4.17,rain,0.0,0.0,25.1,14.1,240.5,1010.8,92.7,7.1,104.7,9.0,5.0,75.0,2024-09-03T06:02:56,2024-09-03T18:16:53,0.0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-09-04,86.4,77.3,82.0,94.7,77.3,88.0,75.4,80.9,0.57,100.0,8.33,rain,0.0,0.0,18.8,6.9,238.4,1010.4,70.4,7.0,169.7,14.7,6.0,60.0,2024-09-04T06:02:47,2024-09-04T18:16:22,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-09-05,89.4,78.9,84.4,105.0,78.9,92.9,75.7,75.5,0.16,100.0,8.33,rain,0.0,0.0,26.2,11.4,239.6,1008.8,56.8,6.3,232.6,20.2,9.0,60.0,2024-09-05T06:02:38,2024-09-05T18:15:51,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-09-06,89.0,81.6,84.5,102.3,87.7,93.8,76.1,76.4,0.0,0.0,0.0,rain,0.0,0.0,28.4,11.4,236.7,1009.2,66.8,6.5,255.1,22.0,9.0,60.0,2024-09-06T06:02:29,2024-09-06T18:15:20,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-09-07,86.5,81.6,83.6,97.7,88.0,92.0,75.8,77.6,0.001,100.0,4.17,rain,0.0,0.0,26.2,11.4,232.6,1010.2,59.4,6.7,231.8,19.8,8.0,60.0,2024-09-07T06:02:20,2024-09-07T18:14:48,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-09-08,88.8,81.8,84.4,99.9,88.3,93.5,76.1,76.3,0.004,100.0,4.17,rain,0.0,0.0,21.3,12.3,237.8,1010.9,62.7,7.0,228.7,19.8,8.0,60.0,2024-09-08T06:02:11,2024-09-08T18:14:16,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-09-09,86.4,78.2,82.5,98.6,78.2,88.8,76.0,81.2,0.531,100.0,12.5,rain,0.0,0.0,23.3,15.0,225.8,1009.8,55.5,7.3,236.8,20.3,8.0,30.0,2024-09-09T06:02:01,2024-09-09T18:13:44,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-09-10,87.9,76.4,82.3,100.6,76.4,87.9,75.1,79.6,0.0,0.0,0.0,rain,0.0,0.0,24.4,10.2,224.0,1009.7,68.7,6.7,213.8,18.4,8.0,30.0,2024-09-10T06:01:51,2024-09-10T18:13:12,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-09-11,86.2,77.2,81.5,97.3,77.2,86.1,75.7,83.4,0.0,0.0,0.0,rain,0.0,0.0,21.7,6.2,230.6,1010.7,69.5,7.1,212.1,18.5,8.0,60.0,2024-09-11T06:01:42,2024-09-11T18:12:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-09-12,87.6,76.6,82.6,100.5,76.6,87.9,74.2,76.5,0.0,0.0,0.0,rain,0.0,0.0,20.8,6.9,209.8,1011.0,59.2,6.9,234.4,20.1,9.0,60.0,2024-09-12T06:01:32,2024-09-12T18:12:07,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-09-13,88.8,78.9,83.7,100.9,78.9,91.4,76.0,78.4,0.008,100.0,4.17,rain,0.0,0.0,21.3,10.3,221.5,1010.1,73.6,8.0,246.9,21.5,8.0,60.0,2024-09-13T06:01:22,2024-09-13T18:11:35,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999,remote"
"Colombo, Western, Sri Lanka",2024-09-14,89.0,81.6,84.3,105.0,88.8,93.6,76.3,77.4,0.041,100.0,8.33,rain,0.0,0.0,22.1,11.5,236.8,1009.6,65.1,6.5,221.4,19.2,8.0,60.0,2024-09-14T06:01:12,2024-09-14T18:11:02,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-09-15,89.0,82.5,84.8,102.8,88.6,95.1,76.9,77.6,0.002,100.0,4.17,rain,0.0,0.0,26.4,11.4,245.4,1009.4,55.2,6.2,258.5,22.3,9.0,60.0,2024-09-15T06:01:02,2024-09-15T18:10:29,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-09-16,90.8,80.7,85.6,105.5,88.4,97.6,78.2,79.2,0.0,0.0,0.0,rain,0.0,0.0,26.6,15.0,242.1,1009.7,47.4,6.1,244.9,21.2,9.0,75.0,2024-09-16T06:00:52,2024-09-16T18:09:57,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-09-17,90.8,82.5,85.9,107.7,90.9,97.4,77.6,76.8,0.0,0.0,0.0,rain,0.0,0.0,26.2,13.9,243.4,1009.3,58.6,6.5,236.8,20.5,9.0,75.0,2024-09-17T06:00:42,2024-09-17T18:09:24,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
"Colombo, Western, Sri Lanka",2024-09-18,90.8,80.7,85.3,103.3,87.4,96.4,77.6,78.4,0.0,0.0,0.0,rain,0.0,0.0,25.1,12.8,228.3,1008.0,52.6,6.3,257.8,22.2,9.0,60.0,2024-09-18T06:00:32,2024-09-18T18:08:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-09-19,90.8,82.5,85.1,105.5,89.9,96.1,77.6,78.8,0.0,0.0,0.0,rain,0.0,0.0,25.3,13.9,238.6,1008.3,51.1,6.2,228.8,19.8,9.0,60.0,2024-09-19T06:00:22,2024-09-19T18:08:18,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-09-20,90.8,82.2,85.2,104.9,90.5,95.6,77.2,77.7,0.0,0.0,0.0,rain,0.0,0.0,23.5,11.4,239.4,1008.4,47.8,6.2,247.1,21.5,8.0,60.0,2024-09-20T06:00:12,2024-09-20T18:07:46,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-09-21,90.8,82.5,85.7,105.4,91.1,96.2,77.0,75.9,0.0,0.0,0.0,rain,0.0,0.0,25.3,11.4,246.2,1008.3,54.0,6.2,240.8,20.8,8.0,60.0,2024-09-21T06:00:02,2024-09-21T18:07:13,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-09-22,90.8,81.0,85.4,104.9,87.4,96.4,77.4,77.4,0.0,0.0,0.0,rain,0.0,0.0,23.9,16.1,245.0,1007.9,59.8,6.2,249.0,21.5,9.0,60.0,2024-09-22T05:59:52,2024-09-22T18:06:40,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-09-23,89.4,82.5,85.1,102.8,91.1,95.6,77.2,77.7,0.0,0.0,0.0,rain,0.0,0.0,26.6,16.1,242.9,1008.0,56.8,6.2,197.3,16.9,6.0,60.0,2024-09-23T05:59:42,2024-09-23T18:06:08,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-09-24,90.8,81.6,85.5,105.5,88.7,97.1,77.9,78.5,0.004,100.0,4.17,rain,0.0,0.0,29.5,12.8,241.4,1007.9,53.2,6.5,238.7,20.2,9.0,60.0,2024-09-24T05:59:32,2024-09-24T18:05:36,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,remote"
"Colombo, Western, Sri Lanka",2024-09-25,89.4,78.9,84.1,105.5,78.9,94.8,78.5,83.7,0.0,0.0,0.0,rain,0.0,0.0,24.2,12.8,236.1,1007.7,52.6,6.1,232.0,20.1,9.0,60.0,2024-09-25T05:59:23,2024-09-25T18:05:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-09-26,91.2,80.4,85.3,105.4,86.6,96.2,77.7,79.0,0.0,0.0,0.0,rain,0.0,0.0,21.0,10.3,232.0,1007.4,49.6,6.0,259.6,22.3,9.0,60.0,2024-09-26T05:59:14,2024-09-26T18:04:32,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-09-27,89.4,80.7,84.9,102.8,88.4,95.7,77.8,80.0,0.0,0.0,0.0,rain,0.0,0.0,22.4,9.3,270.2,1008.6,63.3,6.2,229.7,19.7,8.0,60.0,2024-09-27T05:59:05,2024-09-27T18:04:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-09-28,92.6,75.3,83.1,113.4,75.3,90.6,77.7,84.9,0.071,100.0,8.33,rain,0.0,0.0,13.9,8.4,179.2,1008.1,52.1,5.7,249.7,21.5,9.0,60.0,2024-09-28T05:58:56,2024-09-28T18:03:28,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,remote"
"Colombo, Western, Sri Lanka",2024-09-29,90.8,75.3,81.0,108.4,75.3,85.9,76.9,88.5,0.016,100.0,4.17,rain,0.0,0.0,16.3,9.8,220.9,1008.8,51.0,5.9,251.4,21.7,9.0,30.0,2024-09-29T05:58:47,2024-09-29T18:02:57,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,remote"
"Colombo, Western, Sri Lanka",2024-09-30,87.9,77.1,80.8,105.5,77.1,85.7,77.2,89.5,0.004,100.0,4.17,rain,0.0,0.0,17.4,7.6,357.2,1009.3,57.2,6.3,227.1,19.6,8.0,60.0,2024-09-30T05:58:38,2024-09-30T18:02:26,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,remote"
"Colombo, Western, Sri Lanka",2024-10-01,91.5,75.3,83.6,107.6,75.3,91.5,76.8,81.4,0.0,0.0,0.0,rain,0.0,0.0,22.4,14.7,197.2,1008.0,33.8,5.8,267.9,23.0,9.0,60.0,2024-10-01T05:58:30,2024-10-01T18:01:55,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-10-02,91.2,77.4,84.4,105.4,77.4,93.1,77.2,80.0,0.0,0.0,0.0,,0.0,0.0,21.0,12.0,193.8,1009.9,46.4,6.0,276.7,23.7,10.0,60.0,2024-10-02T05:58:22,2024-10-02T18:01:25,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-10-03,90.5,78.9,84.3,104.9,78.9,94.3,78.2,82.9,0.0,0.0,0.0,rain,0.0,0.0,20.8,12.8,208.8,1010.0,45.1,6.1,244.3,21.1,8.0,60.0,2024-10-03T05:58:15,2024-10-03T18:00:54,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999"
"Colombo, Western, Sri Lanka",2024-10-04,90.8,78.6,84.2,105.4,78.6,93.6,77.6,81.4,0.0,0.0,0.0,rain,0.0,0.0,21.0,12.8,205.6,1009.9,44.2,6.3,245.8,21.2,9.0,60.0,2024-10-04T05:58:07,2024-10-04T18:00:25,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43466099999"
"Colombo, Western, Sri Lanka",2024-10-05,90.8,78.9,83.9,104.9,78.9,92.8,77.8,82.8,0.0,0.0,0.0,rain,0.0,0.0,13.0,6.4,211.9,1010.0,43.4,6.1,276.1,23.8,10.0,60.0,2024-10-05T05:58:00,2024-10-05T17:59:55,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-10-06,90.8,77.1,83.9,104.9,77.1,92.8,78.0,83.4,0.0,0.0,0.0,rain,0.0,0.0,21.5,6.9,232.4,1009.4,55.2,5.9,204.0,17.6,8.0,60.0,2024-10-06T05:57:53,2024-10-06T17:59:26,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-10-07,85.8,75.3,80.2,97.3,75.3,84.6,77.2,90.9,0.142,100.0,8.33,rain,0.0,0.0,20.1,10.3,241.8,1011.0,80.0,5.4,127.4,11.0,7.0,30.0,2024-10-07T05:57:47,2024-10-07T17:58:58,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,remote"
"Colombo, Western, Sri Lanka",2024-10-08,87.6,74.7,80.9,96.3,74.7,85.8,75.0,83.5,0.0,0.0,0.0,rain,0.0,0.0,20.6,6.9,203.5,1011.3,82.4,6.0,99.2,8.5,4.0,30.0,2024-10-08T05:57:41,2024-10-08T17:58:30,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43466099999"
"Colombo, Western, Sri Lanka",2024-10-09,89.4,73.5,82.8,102.8,73.5,90.4,77.3,84.3,0.0,0.0,0.0,rain,0.0,0.0,18.8,9.2,219.8,1009.7,64.0,5.9,227.9,19.7,8.0,60.0,2024-10-09T05:57:36,2024-10-09T17:58:02,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-10-10,83.3,75.3,78.4,93.0,75.3,80.0,77.1,96.0,0.126,100.0,8.33,rain,0.0,0.0,25.7,9.2,169.0,1008.8,93.5,4.5,152.1,13.1,8.0,30.0,2024-10-10T05:57:31,2024-10-10T17:57:35,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43450099999,43467099999,remote"
"Colombo, Western, Sri Lanka",2024-10-11,80.7,77.1,79.1,87.4,77.1,81.0,76.5,91.8,0.28,100.0,8.33,rain,0.0,0.0,31.3,20.9,242.1,1008.7,94.0,4.8,59.0,4.9,2.0,10.0,2024-10-11T05:57:26,2024-10-11T17:57:08,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43450099999,43467099999,remote"
"Colombo, Western, Sri Lanka",2024-10-12,86.1,77.1,81.0,97.4,77.1,86.2,76.8,87.6,0.118,100.0,8.33,rain,0.0,0.0,21.0,12.5,225.1,1009.3,76.9,5.7,120.4,10.4,5.0,30.0,2024-10-12T05:57:22,2024-10-12T17:56:42,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,remote"
"Colombo, Western, Sri Lanka",2024-10-13,86.6,77.1,78.7,98.6,77.1,80.6,76.9,94.4,0.024,100.0,4.17,rain,0.0,0.0,21.0,12.8,168.3,1009.2,76.4,5.6,40.3,3.5,2.0,30.0,2024-10-13T05:57:18,2024-10-13T17:56:16,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,remote"
"Colombo, Western, Sri Lanka",2024-10-14,80.7,75.3,77.5,88.4,75.3,78.1,76.7,97.3,0.067,100.0,8.33,rain,0.0,0.0,20.1,11.4,197.8,1009.3,96.3,4.9,75.7,6.5,4.0,10.0,2024-10-14T05:57:15,2024-10-14T17:55:51,0.39,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43450099999,43467099999,remote"
"Colombo, Western, Sri Lanka",2024-10-15,89.4,75.2,81.8,102.8,75.2,88.9,76.9,86.0,0.0,0.0,0.0,rain,0.0,0.0,24.2,10.3,236.3,1008.7,64.1,5.8,149.4,12.9,7.0,30.0,2024-10-15T05:57:12,2024-10-15T17:55:27,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999"
"Colombo, Western, Sri Lanka",2024-10-16,89.4,78.9,84.5,102.8,78.9,95.1,78.1,82.0,0.0,0.0,0.0,rain,0.0,0.0,23.9,10.3,235.7,1008.7,51.4,6.1,230.3,19.8,9.0,30.0,2024-10-16T05:57:10,2024-10-16T17:55:03,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-10-17,89.4,80.7,84.9,102.8,88.4,95.6,77.8,80.2,0.0,0.0,0.0,rain,0.0,0.0,20.8,7.1,233.3,1008.8,46.1,6.2,225.6,19.4,8.0,30.0,2024-10-17T05:57:08,2024-10-17T17:54:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-10-18,89.7,78.9,83.6,103.3,78.9,91.4,77.5,83.1,0.0,0.0,0.0,rain,0.0,0.0,20.1,9.2,209.7,1009.0,49.3,6.0,246.9,21.3,9.0,30.0,2024-10-18T05:57:07,2024-10-18T17:54:17,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-10-19,91.2,77.1,83.3,105.4,77.1,90.5,77.0,82.5,0.0,0.0,0.0,rain,0.0,0.0,19.5,8.1,215.6,1009.8,56.9,5.6,236.2,20.4,8.0,30.0,2024-10-19T05:57:06,2024-10-19T17:53:56,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
"Colombo, Western, Sri Lanka",2024-10-20,84.9,78.6,80.7,98.9,78.6,85.6,78.5,93.4,0.008,100.0,4.17,rain,0.0,0.0,15.2,9.2,182.0,1010.3,69.8,5.8,230.8,19.9,8.0,30.0,2024-10-20T05:57:06,2024-10-20T17:53:34,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,remote"
"Colombo, Western, Sri Lanka",2024-10-21,87.6,77.1,81.4,100.5,77.1,86.6,77.9,90.0,0.0,0.0,0.0,rain,0.0,0.0,11.2,7.3,193.0,1010.2,67.0,5.9,252.0,21.7,9.0,30.0,2024-10-21T05:57:07,2024-10-21T17:53:14,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999"
